,id,date,speed,date_year,date_month,date_day,date_weekday,date_hour,date_quarter,date_weekofyear,date_dayofyear,a/pm,hour_section,work_hour,holiday
6847,6847,2017-10-13 17:00:00,11.41359322,2017,10,13,4,17,4,41,286,1,3,3,0
6848,6848,2017-10-13 18:00:00,9.300753622,2017,10,13,4,18,4,41,286,1,3,3,0
6849,6849,2017-10-13 19:00:00,13.91906698,2017,10,13,4,19,4,41,286,1,4,4,0
6850,6850,2017-10-13 20:00:00,23.27527767,2017,10,13,4,20,4,41,286,1,4,4,0
6851,6851,2017-10-13 21:00:00,44.81134821,2017,10,13,4,21,4,41,286,1,4,4,0
6852,6852,2017-10-13 22:00:00,35.12397573,2017,10,13,4,22,4,41,286,1,4,4,0
6853,6853,2017-10-13 23:00:00,35.28821364,2017,10,13,4,23,4,41,286,1,4,4,0
6854,6854,2017-10-14 00:00:00,47.96218186,2017,10,14,5,0,4,41,287,0,4,4,0
6855,6855,2017-10-14 01:00:00,49.90074212,2017,10,14,5,1,4,41,287,0,1,1,0
6856,6856,2017-10-14 02:00:00,49.49501295,2017,10,14,5,2,4,41,287,0,1,1,0
6857,6857,2017-10-14 03:00:00,48.4946054,2017,10,14,5,3,4,41,287,0,1,1,0
6858,6858,2017-10-14 04:00:00,48.60041306,2017,10,14,5,4,4,41,287,0,1,1,0
6859,6859,2017-10-14 05:00:00,49.11756259,2017,10,14,5,5,4,41,287,0,1,1,0
6860,6860,2017-10-14 06:00:00,47.81228357,2017,10,14,5,6,4,41,287,0,1,1,0
6861,6861,2017-10-14 07:00:00,41.91010151,2017,10,14,5,7,4,41,287,0,2,2,0
6862,6862,2017-10-14 08:00:00,27.94783787,2017,10,14,5,8,4,41,287,0,2,2,0
6863,6863,2017-10-14 09:00:00,21.79505531,2017,10,14,5,9,4,41,287,0,2,2,0
6864,6864,2017-10-14 10:00:00,32.44091515,2017,10,14,5,10,4,41,287,0,2,2,0
6865,6865,2017-10-14 11:00:00,20.57493498,2017,10,14,5,11,4,41,287,0,2,2,0
6866,6866,2017-10-14 12:00:00,15.35312463,2017,10,14,5,12,4,41,287,1,2,2,0
6867,6867,2017-10-14 13:00:00,20.9431383,2017,10,14,5,13,4,41,287,1,3,3,0
6868,6868,2017-10-14 14:00:00,16.88912838,2017,10,14,5,14,4,41,287,1,3,3,0
6869,6869,2017-10-14 15:00:00,17.31429579,2017,10,14,5,15,4,41,287,1,3,3,0
6870,6870,2017-10-14 16:00:00,24.03901724,2017,10,14,5,16,4,41,287,1,3,3,0
6871,6871,2017-10-14 17:00:00,15.29896957,2017,10,14,5,17,4,41,287,1,3,3,0
6872,6872,2017-10-14 18:00:00,17.19589674,2017,10,14,5,18,4,41,287,1,3,3,0
6873,6873,2017-10-14 19:00:00,30.62034909,2017,10,14,5,19,4,41,287,1,4,4,0
6874,6874,2017-10-14 20:00:00,41.87247826,2017,10,14,5,20,4,41,287,1,4,4,0
6875,6875,2017-10-14 21:00:00,39.20453462,2017,10,14,5,21,4,41,287,1,4,4,0
6876,6876,2017-10-14 22:00:00,34.06676143,2017,10,14,5,22,4,41,287,1,4,4,0
6877,6877,2017-10-14 23:00:00,30.83645423,2017,10,14,5,23,4,41,287,1,4,4,0
6878,6878,2017-10-15 00:00:00,40.71810214,2017,10,15,6,0,4,41,288,0,4,4,1
6879,6879,2017-10-15 01:00:00,46.3852276,2017,10,15,6,1,4,41,288,0,1,1,1
6880,6880,2017-10-15 02:00:00,44.79236942,2017,10,15,6,2,4,41,288,0,1,1,1
6881,6881,2017-10-15 03:00:00,44.33606916,2017,10,15,6,3,4,41,288,0,1,1,1
6882,6882,2017-10-15 04:00:00,46.42383151,2017,10,15,6,4,4,41,288,0,1,1,1
6883,6883,2017-10-15 05:00:00,46.40124379,2017,10,15,6,5,4,41,288,0,1,1,1
6884,6884,2017-10-15 06:00:00,44.83424868,2017,10,15,6,6,4,41,288,0,1,1,1
6885,6885,2017-10-15 07:00:00,41.86178026,2017,10,15,6,7,4,41,288,0,2,2,1
6886,6886,2017-10-15 08:00:00,47.07589671,2017,10,15,6,8,4,41,288,0,2,2,1
6887,6887,2017-10-15 09:00:00,49.76570986,2017,10,15,6,9,4,41,288,0,2,2,1
6888,6888,2017-10-15 10:00:00,48.5946391,2017,10,15,6,10,4,41,288,0,2,2,1
6889,6889,2017-10-15 11:00:00,46.70722514,2017,10,15,6,11,4,41,288,0,2,2,1
6890,6890,2017-10-15 12:00:00,38.44724089,2017,10,15,6,12,4,41,288,1,2,2,1
6891,6891,2017-10-15 13:00:00,39.73974594,2017,10,15,6,13,4,41,288,1,3,3,1
6892,6892,2017-10-15 14:00:00,40.45555352,2017,10,15,6,14,4,41,288,1,3,3,1
6893,6893,2017-10-15 15:00:00,40.4411674,2017,10,15,6,15,4,41,288,1,3,3,1
6894,6894,2017-10-15 16:00:00,42.21717688,2017,10,15,6,16,4,41,288,1,3,3,1
6895,6895,2017-10-15 17:00:00,42.69687739,2017,10,15,6,17,4,41,288,1,3,3,1
6896,6896,2017-10-15 18:00:00,36.0695785,2017,10,15,6,18,4,41,288,1,3,3,1
6897,6897,2017-10-15 19:00:00,42.678856200000006,2017,10,15,6,19,4,41,288,1,4,4,1
6898,6898,2017-10-15 20:00:00,42.29875839,2017,10,15,6,20,4,41,288,1,4,4,1
6899,6899,2017-10-15 21:00:00,43.21708088,2017,10,15,6,21,4,41,288,1,4,4,1
6900,6900,2017-10-15 22:00:00,41.9594217,2017,10,15,6,22,4,41,288,1,4,4,1
6901,6901,2017-10-15 23:00:00,44.62679678,2017,10,15,6,23,4,41,288,1,4,4,1
6902,6902,2017-10-16 00:00:00,46.93620677,2017,10,16,0,0,4,42,289,0,4,4,0
6903,6903,2017-10-16 01:00:00,46.25299486,2017,10,16,0,1,4,42,289,0,1,1,0
6904,6904,2017-10-16 02:00:00,47.67289193,2017,10,16,0,2,4,42,289,0,1,1,0
6905,6905,2017-10-16 03:00:00,49.0837202,2017,10,16,0,3,4,42,289,0,1,1,0
6906,6906,2017-10-16 04:00:00,45.18318904,2017,10,16,0,4,4,42,289,0,1,1,0
6907,6907,2017-10-16 05:00:00,46.53268536,2017,10,16,0,5,4,42,289,0,1,1,0
6908,6908,2017-10-16 06:00:00,45.52152279999999,2017,10,16,0,6,4,42,289,0,1,1,0
6909,6909,2017-10-16 07:00:00,18.8312552,2017,10,16,0,7,4,42,289,0,2,2,0
6910,6910,2017-10-16 08:00:00,13.51067518,2017,10,16,0,8,4,42,289,0,2,2,0
6911,6911,2017-10-16 09:00:00,13.572482999999998,2017,10,16,0,9,4,42,289,0,2,2,0
6912,6912,2017-10-16 10:00:00,13.17795891,2017,10,16,0,10,4,42,289,0,2,2,0
6913,6913,2017-10-16 11:00:00,9.045957928,2017,10,16,0,11,4,42,289,0,2,2,0
6914,6914,2017-10-16 12:00:00,12.86494546,2017,10,16,0,12,4,42,289,1,2,2,0
6915,6915,2017-10-16 13:00:00,11.445606800000002,2017,10,16,0,13,4,42,289,1,3,3,0
6916,6916,2017-10-16 14:00:00,12.02063029,2017,10,16,0,14,4,42,289,1,3,3,0
6917,6917,2017-10-16 15:00:00,14.84671506,2017,10,16,0,15,4,42,289,1,3,3,0
6918,6918,2017-10-16 16:00:00,29.33411972,2017,10,16,0,16,4,42,289,1,3,3,0
6919,6919,2017-10-16 17:00:00,20.75675849,2017,10,16,0,17,4,42,289,1,3,3,0
6920,6920,2017-10-16 18:00:00,8.561791402,2017,10,16,0,18,4,42,289,1,3,3,0
6921,6921,2017-10-16 19:00:00,21.9115407,2017,10,16,0,19,4,42,289,1,4,4,0
6922,6922,2017-10-16 20:00:00,39.2485895,2017,10,16,0,20,4,42,289,1,4,4,0
6923,6923,2017-10-16 21:00:00,43.54227607,2017,10,16,0,21,4,42,289,1,4,4,0
6924,6924,2017-10-16 22:00:00,33.50829529,2017,10,16,0,22,4,42,289,1,4,4,0
6925,6925,2017-10-16 23:00:00,42.29090619,2017,10,16,0,23,4,42,289,1,4,4,0
6926,6926,2017-10-17 00:00:00,44.50615502,2017,10,17,1,0,4,42,290,0,4,4,0
6927,6927,2017-10-17 01:00:00,45.67035298,2017,10,17,1,1,4,42,290,0,1,1,0
6928,6928,2017-10-17 02:00:00,46.685526200000005,2017,10,17,1,2,4,42,290,0,1,1,0
6929,6929,2017-10-17 03:00:00,46.07637052,2017,10,17,1,3,4,42,290,0,1,1,0
6930,6930,2017-10-17 04:00:00,44.25434641,2017,10,17,1,4,4,42,290,0,1,1,0
6931,6931,2017-10-17 05:00:00,43.33010995,2017,10,17,1,5,4,42,290,0,1,1,0
6932,6932,2017-10-17 06:00:00,43.65298669,2017,10,17,1,6,4,42,290,0,1,1,0
6933,6933,2017-10-17 07:00:00,19.69525962,2017,10,17,1,7,4,42,290,0,2,2,0
6934,6934,2017-10-17 08:00:00,12.76784451,2017,10,17,1,8,4,42,290,0,2,2,0
6935,6935,2017-10-17 09:00:00,18.95426473,2017,10,17,1,9,4,42,290,0,2,2,0
6936,6936,2017-10-17 10:00:00,25.97764147,2017,10,17,1,10,4,42,290,0,2,2,0
6937,6937,2017-10-17 11:00:00,19.74932344,2017,10,17,1,11,4,42,290,0,2,2,0
6938,6938,2017-10-17 12:00:00,14.8348073,2017,10,17,1,12,4,42,290,1,2,2,0
6939,6939,2017-10-17 13:00:00,16.88815581,2017,10,17,1,13,4,42,290,1,3,3,0
6940,6940,2017-10-17 14:00:00,15.21714972,2017,10,17,1,14,4,42,290,1,3,3,0
6941,6941,2017-10-17 15:00:00,17.00872527,2017,10,17,1,15,4,42,290,1,3,3,0
6942,6942,2017-10-17 16:00:00,10.74504883,2017,10,17,1,16,4,42,290,1,3,3,0
6943,6943,2017-10-17 17:00:00,6.898693263999999,2017,10,17,1,17,4,42,290,1,3,3,0
6944,6944,2017-10-17 18:00:00,8.965618364,2017,10,17,1,18,4,42,290,1,3,3,0
6945,6945,2017-10-17 19:00:00,11.79785879,2017,10,17,1,19,4,42,290,1,4,4,0
6946,6946,2017-10-17 20:00:00,25.55018027,2017,10,17,1,20,4,42,290,1,4,4,0
6947,6947,2017-10-17 21:00:00,42.95766605,2017,10,17,1,21,4,42,290,1,4,4,0
6948,6948,2017-10-17 22:00:00,37.43704817,2017,10,17,1,22,4,42,290,1,4,4,0
6949,6949,2017-10-17 23:00:00,46.51338945,2017,10,17,1,23,4,42,290,1,4,4,0
6950,6950,2017-10-18 00:00:00,49.05687946,2017,10,18,2,0,4,42,291,0,4,4,0
6951,6951,2017-10-18 01:00:00,47.99508397,2017,10,18,2,1,4,42,291,0,1,1,0
6952,6952,2017-10-18 02:00:00,49.86355679,2017,10,18,2,2,4,42,291,0,1,1,0
6953,6953,2017-10-18 03:00:00,49.63518895,2017,10,18,2,3,4,42,291,0,1,1,0
6954,6954,2017-10-18 04:00:00,46.36870659,2017,10,18,2,4,4,42,291,0,1,1,0
6955,6955,2017-10-18 05:00:00,47.23536949,2017,10,18,2,5,4,42,291,0,1,1,0
6956,6956,2017-10-18 06:00:00,43.50534832,2017,10,18,2,6,4,42,291,0,1,1,0
6957,6957,2017-10-18 07:00:00,21.60444262,2017,10,18,2,7,4,42,291,0,2,2,0
6958,6958,2017-10-18 08:00:00,14.59020003,2017,10,18,2,8,4,42,291,0,2,2,0
6959,6959,2017-10-18 09:00:00,16.85584813,2017,10,18,2,9,4,42,291,0,2,2,0
6960,6960,2017-10-18 10:00:00,20.68849754,2017,10,18,2,10,4,42,291,0,2,2,0
6961,6961,2017-10-18 11:00:00,17.89093528,2017,10,18,2,11,4,42,291,0,2,2,0
6962,6962,2017-10-18 12:00:00,16.2780714,2017,10,18,2,12,4,42,291,1,2,2,0
6963,6963,2017-10-18 13:00:00,18.14893008,2017,10,18,2,13,4,42,291,1,3,3,0
6964,6964,2017-10-18 14:00:00,16.99928753,2017,10,18,2,14,4,42,291,1,3,3,0
6965,6965,2017-10-18 15:00:00,14.87864837,2017,10,18,2,15,4,42,291,1,3,3,0
6966,6966,2017-10-18 16:00:00,11.43041072,2017,10,18,2,16,4,42,291,1,3,3,0
6967,6967,2017-10-18 17:00:00,10.73075369,2017,10,18,2,17,4,42,291,1,3,3,0
6968,6968,2017-10-18 18:00:00,7.556138514,2017,10,18,2,18,4,42,291,1,3,3,0
6969,6969,2017-10-18 19:00:00,23.22651237,2017,10,18,2,19,4,42,291,1,4,4,0
6970,6970,2017-10-18 20:00:00,39.05088403,2017,10,18,2,20,4,42,291,1,4,4,0
6971,6971,2017-10-18 21:00:00,43.61266403,2017,10,18,2,21,4,42,291,1,4,4,0
6972,6972,2017-10-18 22:00:00,38.36695081,2017,10,18,2,22,4,42,291,1,4,4,0
6973,6973,2017-10-18 23:00:00,46.10476657,2017,10,18,2,23,4,42,291,1,4,4,0
6974,6974,2017-10-19 00:00:00,49.67274255,2017,10,19,3,0,4,42,292,0,4,4,0
6975,6975,2017-10-19 01:00:00,48.98876129,2017,10,19,3,1,4,42,292,0,1,1,0
6976,6976,2017-10-19 02:00:00,49.21667526,2017,10,19,3,2,4,42,292,0,1,1,0
6977,6977,2017-10-19 03:00:00,47.35751498,2017,10,19,3,3,4,42,292,0,1,1,0
6978,6978,2017-10-19 04:00:00,45.58302067,2017,10,19,3,4,4,42,292,0,1,1,0
6979,6979,2017-10-19 05:00:00,49.3615664,2017,10,19,3,5,4,42,292,0,1,1,0
6980,6980,2017-10-19 06:00:00,45.84820291,2017,10,19,3,6,4,42,292,0,1,1,0
6981,6981,2017-10-19 07:00:00,21.64293717,2017,10,19,3,7,4,42,292,0,2,2,0
6982,6982,2017-10-19 08:00:00,12.2571482,2017,10,19,3,8,4,42,292,0,2,2,0
6983,6983,2017-10-19 09:00:00,17.90675131,2017,10,19,3,9,4,42,292,0,2,2,0
6984,6984,2017-10-19 10:00:00,26.18203892,2017,10,19,3,10,4,42,292,0,2,2,0
6985,6985,2017-10-19 11:00:00,23.97631997,2017,10,19,3,11,4,42,292,0,2,2,0
6986,6986,2017-10-19 12:00:00,15.06212188,2017,10,19,3,12,4,42,292,1,2,2,0
6987,6987,2017-10-19 13:00:00,16.09424687,2017,10,19,3,13,4,42,292,1,3,3,0
6988,6988,2017-10-19 14:00:00,10.62648184,2017,10,19,3,14,4,42,292,1,3,3,0
6989,6989,2017-10-19 15:00:00,20.52940461,2017,10,19,3,15,4,42,292,1,3,3,0
6990,6990,2017-10-19 16:00:00,14.06954957,2017,10,19,3,16,4,42,292,1,3,3,0
6991,6991,2017-10-19 17:00:00,9.385729941000001,2017,10,19,3,17,4,42,292,1,3,3,0
6992,6992,2017-10-19 18:00:00,11.86361308,2017,10,19,3,18,4,42,292,1,3,3,0
6993,6993,2017-10-19 19:00:00,17.45731465,2017,10,19,3,19,4,42,292,1,4,4,0
6994,6994,2017-10-19 20:00:00,37.84528564,2017,10,19,3,20,4,42,292,1,4,4,0
6995,6995,2017-10-19 21:00:00,44.45094879999999,2017,10,19,3,21,4,42,292,1,4,4,0
6996,6996,2017-10-19 22:00:00,36.07297147,2017,10,19,3,22,4,42,292,1,4,4,0
6997,6997,2017-10-19 23:00:00,40.22450785,2017,10,19,3,23,4,42,292,1,4,4,0
6998,6998,2017-10-20 00:00:00,47.22903014,2017,10,20,4,0,4,42,293,0,4,4,0
6999,6999,2017-10-20 01:00:00,49.45393973,2017,10,20,4,1,4,42,293,0,1,1,0
7000,7000,2017-10-20 02:00:00,47.17620458,2017,10,20,4,2,4,42,293,0,1,1,0
7001,7001,2017-10-20 03:00:00,47.012007200000006,2017,10,20,4,3,4,42,293,0,1,1,0
7002,7002,2017-10-20 04:00:00,46.0382455,2017,10,20,4,4,4,42,293,0,1,1,0
7003,7003,2017-10-20 05:00:00,47.78369092,2017,10,20,4,5,4,42,293,0,1,1,0
7004,7004,2017-10-20 06:00:00,44.64979961,2017,10,20,4,6,4,42,293,0,1,1,0
7005,7005,2017-10-20 07:00:00,22.83745987,2017,10,20,4,7,4,42,293,0,2,2,0
7006,7006,2017-10-20 08:00:00,13.75345192,2017,10,20,4,8,4,42,293,0,2,2,0
7007,7007,2017-10-20 09:00:00,20.93985002,2017,10,20,4,9,4,42,293,0,2,2,0
7008,7008,2017-10-20 10:00:00,25.24333906,2017,10,20,4,10,4,42,293,0,2,2,0
7009,7009,2017-10-20 11:00:00,19.33957188,2017,10,20,4,11,4,42,293,0,2,2,0
7010,7010,2017-10-20 12:00:00,17.75240667,2017,10,20,4,12,4,42,293,1,2,2,0
7011,7011,2017-10-20 13:00:00,20.26400792,2017,10,20,4,13,4,42,293,1,3,3,0
7012,7012,2017-10-20 14:00:00,19.0427704,2017,10,20,4,14,4,42,293,1,3,3,0
7013,7013,2017-10-20 15:00:00,19.29255602,2017,10,20,4,15,4,42,293,1,3,3,0
7014,7014,2017-10-20 16:00:00,15.5678298,2017,10,20,4,16,4,42,293,1,3,3,0
7015,7015,2017-10-20 17:00:00,8.571326457,2017,10,20,4,17,4,42,293,1,3,3,0
7016,7016,2017-10-20 18:00:00,12.29594756,2017,10,20,4,18,4,42,293,1,3,3,0
7017,7017,2017-10-20 19:00:00,19.38858581,2017,10,20,4,19,4,42,293,1,4,4,0
7018,7018,2017-10-20 20:00:00,36.48959502,2017,10,20,4,20,4,42,293,1,4,4,0
7019,7019,2017-10-20 21:00:00,44.38744776,2017,10,20,4,21,4,42,293,1,4,4,0
7020,7020,2017-10-20 22:00:00,33.49310472,2017,10,20,4,22,4,42,293,1,4,4,0
7021,7021,2017-10-20 23:00:00,37.83870311,2017,10,20,4,23,4,42,293,1,4,4,0
7022,7022,2017-10-21 00:00:00,48.90723626,2017,10,21,5,0,4,42,294,0,4,4,0
7023,7023,2017-10-21 01:00:00,49.17858228,2017,10,21,5,1,4,42,294,0,1,1,0
7024,7024,2017-10-21 02:00:00,49.01123054,2017,10,21,5,2,4,42,294,0,1,1,0
7025,7025,2017-10-21 03:00:00,50.37877922,2017,10,21,5,3,4,42,294,0,1,1,0
7026,7026,2017-10-21 04:00:00,49.86996176,2017,10,21,5,4,4,42,294,0,1,1,0
7027,7027,2017-10-21 05:00:00,47.78645484,2017,10,21,5,5,4,42,294,0,1,1,0
7028,7028,2017-10-21 06:00:00,45.27413263,2017,10,21,5,6,4,42,294,0,1,1,0
7029,7029,2017-10-21 07:00:00,41.85637524,2017,10,21,5,7,4,42,294,0,2,2,0
7030,7030,2017-10-21 08:00:00,24.755428,2017,10,21,5,8,4,42,294,0,2,2,0
7031,7031,2017-10-21 09:00:00,17.75029265,2017,10,21,5,9,4,42,294,0,2,2,0
7032,7032,2017-10-21 10:00:00,20.28471508,2017,10,21,5,10,4,42,294,0,2,2,0
7033,7033,2017-10-21 11:00:00,19.00224161,2017,10,21,5,11,4,42,294,0,2,2,0
7034,7034,2017-10-21 12:00:00,23.37290115,2017,10,21,5,12,4,42,294,1,2,2,0
7035,7035,2017-10-21 13:00:00,26.16555868,2017,10,21,5,13,4,42,294,1,3,3,0
7036,7036,2017-10-21 14:00:00,19.30095429,2017,10,21,5,14,4,42,294,1,3,3,0
7037,7037,2017-10-21 15:00:00,18.93394283,2017,10,21,5,15,4,42,294,1,3,3,0
7038,7038,2017-10-21 16:00:00,22.86897149,2017,10,21,5,16,4,42,294,1,3,3,0
7039,7039,2017-10-21 17:00:00,16.55921803,2017,10,21,5,17,4,42,294,1,3,3,0
7040,7040,2017-10-21 18:00:00,16.01940121,2017,10,21,5,18,4,42,294,1,3,3,0
7041,7041,2017-10-21 19:00:00,29.39234816,2017,10,21,5,19,4,42,294,1,4,4,0
7042,7042,2017-10-21 20:00:00,42.31268302,2017,10,21,5,20,4,42,294,1,4,4,0
7043,7043,2017-10-21 21:00:00,39.73194179,2017,10,21,5,21,4,42,294,1,4,4,0
7044,7044,2017-10-21 22:00:00,36.50009117,2017,10,21,5,22,4,42,294,1,4,4,0
7045,7045,2017-10-21 23:00:00,40.2548088,2017,10,21,5,23,4,42,294,1,4,4,0
7046,7046,2017-10-22 00:00:00,45.83194137,2017,10,22,6,0,4,42,295,0,4,4,1
7047,7047,2017-10-22 01:00:00,47.36767618,2017,10,22,6,1,4,42,295,0,1,1,1
7048,7048,2017-10-22 02:00:00,47.6602027,2017,10,22,6,2,4,42,295,0,1,1,1
7049,7049,2017-10-22 03:00:00,49.01047408,2017,10,22,6,3,4,42,295,0,1,1,1
7050,7050,2017-10-22 04:00:00,47.776235,2017,10,22,6,4,4,42,295,0,1,1,1
7051,7051,2017-10-22 05:00:00,48.27826049,2017,10,22,6,5,4,42,295,0,1,1,1
7052,7052,2017-10-22 06:00:00,47.55796516,2017,10,22,6,6,4,42,295,0,1,1,1
7053,7053,2017-10-22 07:00:00,44.8290753,2017,10,22,6,7,4,42,295,0,2,2,1
7054,7054,2017-10-22 08:00:00,42.66436261,2017,10,22,6,8,4,42,295,0,2,2,1
7055,7055,2017-10-22 09:00:00,38.49814994,2017,10,22,6,9,4,42,295,0,2,2,1
7056,7056,2017-10-22 10:00:00,35.53487622,2017,10,22,6,10,4,42,295,0,2,2,1
7057,7057,2017-10-22 11:00:00,35.84226784,2017,10,22,6,11,4,42,295,0,2,2,1
7058,7058,2017-10-22 12:00:00,40.91665035,2017,10,22,6,12,4,42,295,1,2,2,1
7059,7059,2017-10-22 13:00:00,41.82534652,2017,10,22,6,13,4,42,295,1,3,3,1
7060,7060,2017-10-22 14:00:00,20.47117031,2017,10,22,6,14,4,42,295,1,3,3,1
7061,7061,2017-10-22 15:00:00,39.66226251,2017,10,22,6,15,4,42,295,1,3,3,1
7062,7062,2017-10-22 16:00:00,36.54355518,2017,10,22,6,16,4,42,295,1,3,3,1
7063,7063,2017-10-22 17:00:00,39.32539417,2017,10,22,6,17,4,42,295,1,3,3,1
7064,7064,2017-10-22 18:00:00,37.51484119,2017,10,22,6,18,4,42,295,1,3,3,1
7065,7065,2017-10-22 19:00:00,43.39639398,2017,10,22,6,19,4,42,295,1,4,4,1
7066,7066,2017-10-22 20:00:00,46.7150009,2017,10,22,6,20,4,42,295,1,4,4,1
7067,7067,2017-10-22 21:00:00,36.71678309,2017,10,22,6,21,4,42,295,1,4,4,1
7068,7068,2017-10-22 22:00:00,31.91336342,2017,10,22,6,22,4,42,295,1,4,4,1
7069,7069,2017-10-22 23:00:00,47.47760992,2017,10,22,6,23,4,42,295,1,4,4,1
7070,7070,2017-10-23 00:00:00,48.80265486,2017,10,23,0,0,4,43,296,0,4,4,0
7071,7071,2017-10-23 01:00:00,48.78385892,2017,10,23,0,1,4,43,296,0,1,1,0
7072,7072,2017-10-23 02:00:00,45.80853723,2017,10,23,0,2,4,43,296,0,1,1,0
7073,7073,2017-10-23 03:00:00,48.291943700000004,2017,10,23,0,3,4,43,296,0,1,1,0
7074,7074,2017-10-23 04:00:00,47.74330032,2017,10,23,0,4,4,43,296,0,1,1,0
7075,7075,2017-10-23 05:00:00,47.64288125,2017,10,23,0,5,4,43,296,0,1,1,0
7076,7076,2017-10-23 06:00:00,45.09856904,2017,10,23,0,6,4,43,296,0,1,1,0
7077,7077,2017-10-23 07:00:00,23.08643185,2017,10,23,0,7,4,43,296,0,2,2,0
7078,7078,2017-10-23 08:00:00,17.55612634,2017,10,23,0,8,4,43,296,0,2,2,0
7079,7079,2017-10-23 09:00:00,14.55133124,2017,10,23,0,9,4,43,296,0,2,2,0
7080,7080,2017-10-23 10:00:00,23.40688235,2017,10,23,0,10,4,43,296,0,2,2,0
7081,7081,2017-10-23 11:00:00,17.96680105,2017,10,23,0,11,4,43,296,0,2,2,0
7082,7082,2017-10-23 12:00:00,17.85877379,2017,10,23,0,12,4,43,296,1,2,2,0
7083,7083,2017-10-23 13:00:00,18.47268944,2017,10,23,0,13,4,43,296,1,3,3,0
7084,7084,2017-10-23 14:00:00,16.20569306,2017,10,23,0,14,4,43,296,1,3,3,0
7085,7085,2017-10-23 15:00:00,19.52109272,2017,10,23,0,15,4,43,296,1,3,3,0
7086,7086,2017-10-23 16:00:00,19.62039925,2017,10,23,0,16,4,43,296,1,3,3,0
7087,7087,2017-10-23 17:00:00,14.58379932,2017,10,23,0,17,4,43,296,1,3,3,0
7088,7088,2017-10-23 18:00:00,11.44977588,2017,10,23,0,18,4,43,296,1,3,3,0
7089,7089,2017-10-23 19:00:00,19.39710619,2017,10,23,0,19,4,43,296,1,4,4,0
7090,7090,2017-10-23 20:00:00,39.02046781,2017,10,23,0,20,4,43,296,1,4,4,0
7091,7091,2017-10-23 21:00:00,46.86166713,2017,10,23,0,21,4,43,296,1,4,4,0
7092,7092,2017-10-23 22:00:00,43.05641215,2017,10,23,0,22,4,43,296,1,4,4,0
7093,7093,2017-10-23 23:00:00,44.7660952,2017,10,23,0,23,4,43,296,1,4,4,0
7094,7094,2017-10-24 00:00:00,49.69802302,2017,10,24,1,0,4,43,297,0,4,4,0
7095,7095,2017-10-24 01:00:00,46.6127984,2017,10,24,1,1,4,43,297,0,1,1,0
7096,7096,2017-10-24 02:00:00,48.27298175,2017,10,24,1,2,4,43,297,0,1,1,0
7097,7097,2017-10-24 03:00:00,47.79270196,2017,10,24,1,3,4,43,297,0,1,1,0
7098,7098,2017-10-24 04:00:00,49.04032108,2017,10,24,1,4,4,43,297,0,1,1,0
7099,7099,2017-10-24 05:00:00,47.44266329,2017,10,24,1,5,4,43,297,0,1,1,0
7100,7100,2017-10-24 06:00:00,44.36924129999999,2017,10,24,1,6,4,43,297,0,1,1,0
7101,7101,2017-10-24 07:00:00,20.43302559,2017,10,24,1,7,4,43,297,0,2,2,0
7102,7102,2017-10-24 08:00:00,15.18503806,2017,10,24,1,8,4,43,297,0,2,2,0
7103,7103,2017-10-24 09:00:00,15.54702109,2017,10,24,1,9,4,43,297,0,2,2,0
7104,7104,2017-10-24 10:00:00,22.54094738,2017,10,24,1,10,4,43,297,0,2,2,0
7105,7105,2017-10-24 11:00:00,25.14002132,2017,10,24,1,11,4,43,297,0,2,2,0
7106,7106,2017-10-24 12:00:00,19.37939551,2017,10,24,1,12,4,43,297,1,2,2,0
7107,7107,2017-10-24 13:00:00,17.48335008,2017,10,24,1,13,4,43,297,1,3,3,0
7108,7108,2017-10-24 14:00:00,13.13224967,2017,10,24,1,14,4,43,297,1,3,3,0
7109,7109,2017-10-24 15:00:00,15.521177,2017,10,24,1,15,4,43,297,1,3,3,0
7110,7110,2017-10-24 16:00:00,13.90595299,2017,10,24,1,16,4,43,297,1,3,3,0
7111,7111,2017-10-24 17:00:00,7.526529885,2017,10,24,1,17,4,43,297,1,3,3,0
7112,7112,2017-10-24 18:00:00,7.895913214,2017,10,24,1,18,4,43,297,1,3,3,0
7113,7113,2017-10-24 19:00:00,14.30928531,2017,10,24,1,19,4,43,297,1,4,4,0
7114,7114,2017-10-24 20:00:00,34.42466479,2017,10,24,1,20,4,43,297,1,4,4,0
7115,7115,2017-10-24 21:00:00,46.968753799999995,2017,10,24,1,21,4,43,297,1,4,4,0
7116,7116,2017-10-24 22:00:00,40.07191626,2017,10,24,1,22,4,43,297,1,4,4,0
7117,7117,2017-10-24 23:00:00,46.5675838,2017,10,24,1,23,4,43,297,1,4,4,0
7118,7118,2017-10-25 00:00:00,48.74365805,2017,10,25,2,0,4,43,298,0,4,4,0
7119,7119,2017-10-25 01:00:00,48.25706669,2017,10,25,2,1,4,43,298,0,1,1,0
7120,7120,2017-10-25 02:00:00,47.04844444,2017,10,25,2,2,4,43,298,0,1,1,0
7121,7121,2017-10-25 03:00:00,49.35665539,2017,10,25,2,3,4,43,298,0,1,1,0
7122,7122,2017-10-25 04:00:00,48.47593932,2017,10,25,2,4,4,43,298,0,1,1,0
7123,7123,2017-10-25 05:00:00,49.20953573,2017,10,25,2,5,4,43,298,0,1,1,0
7124,7124,2017-10-25 06:00:00,41.93463035,2017,10,25,2,6,4,43,298,0,1,1,0
